,yearID,teamID,lgID,playerID
23666,1930,DET,AL,gehrich01
23667,1930,DET,AL,greenha01
23672,1930,DET,AL,hoytwa01
23693,1930,NY1,NL,bancrda01
23705,1930,NY1,NL,hubbeca01
23706,1930,NY1,NL,jackstr01
23710,1930,NY1,NL,lindsfr01
23717,1930,NY1,NL,ottme01
23723,1930,NY1,NL,terrybi01
23730,1930,NYA,AL,combsea01
23732,1930,NYA,AL,dickebi01
23735,1930,NYA,AL,gehrilo01
23737,1930,NYA,AL,gomezle01
23741,1930,NYA,AL,hoytwa01
23747,1930,NYA,AL,lazzeto01
23749,1930,NYA,AL,pennohe01
23754,1930,NYA,AL,ruffire01
23755,1930,NYA,AL,ruthba01
23763,1930,PHA,AL,cochrmi01
23764,1930,PHA,AL,collied01
23769,1930,PHA,AL,foxxji01
23770,1930,PHA,AL,grovele01
23787,1930,PHA,AL,simmoal01
23791,1930,PHI,NL,alexape01
23801,1930,PHI,NL,kleinch01
23850,1930,PIT,NL,traynpi01
23852,1930,PIT,NL,wanerll01
23853,1930,PIT,NL,wanerpa01
23863,1930,SLA,AL,ferreri01
23864,1930,SLA,AL,gosligo01
23876,1930,SLA,AL,manushe01
23889,1930,SLN,NL,bottoji01
23890,1930,SLN,NL,deandi01
23895,1930,SLN,NL,friscfr01
23898,1930,SLN,NL,grimebu01
23899,1930,SLN,NL,hafeych01
23901,1930,SLN,NL,haineje01
23927,1930,WS1,AL,cronijo01
23931,1930,WS1,AL,gosligo01
23941,1930,WS1,AL,manushe01
23947,1930,WS1,AL,ricesa01
24006,1931,BRO,NL,lombaer01
24007,1931,BRO,NL,lopezal01
24024,1931,BRO,NL,vanceda01
24041,1931,BSN,NL,maranra01
24059,1931,CHA,AL,applilu01
24067,1931,CHA,AL,faberre01
24079,1931,CHA,AL,lyonste01
24098,1931,CHN,NL,cuyleki01
24102,1931,CHN,NL,hartnga01
24104,1931,CHN,NL,hermabi01
24105,1931,CHN,NL,hornsro01
24120,1931,CHN,NL,wilsoha01
24130,1931,CIN,NL,durocle01
24144,1931,CIN,NL,rixeyep01
24146,1931,CIN,NL,roushed01
24154,1931,CLE,AL,averiea01
24196,1931,DET,AL,gehrich01
24198,1931,DET,AL,harribu01
24202,1931,DET,AL,hoytwa01
24232,1931,NY1,NL,hubbeca01
24234,1931,NY1,NL,jackstr01
24237,1931,NY1,NL,lindsfr01
24245,1931,NY1,NL,ottme01
24249,1931,NY1,NL,terrybi01
24255,1931,NYA,AL,combsea01
24257,1931,NYA,AL,dickebi01
24258,1931,NYA,AL,gehrilo01
24259,1931,NYA,AL,gomezle01
24264,1931,NYA,AL,lazzeto01
24266,1931,NYA,AL,pennohe01
24272,1931,NYA,AL,ruffire01
24273,1931,NYA,AL,ruthba01
24274,1931,NYA,AL,seweljo01
24283,1931,PHA,AL,cochrmi01
24288,1931,PHA,AL,foxxji01
24289,1931,PHA,AL,grovele01
24292,1931,PHA,AL,hoytwa01
24303,1931,PHA,AL,simmoal01
24323,1931,PHI,NL,kleinch01
24367,1931,PIT,NL,traynpi01
24368,1931,PIT,NL,wanerll01
24369,1931,PIT,NL,wanerpa01
24382,1931,SLA,AL,ferreri01
24383,1931,SLA,AL,gosligo01
24406,1931,SLN,NL,bottoji01
24413,1931,SLN,NL,friscfr01
24416,1931,SLN,NL,grimebu01
24417,1931,SLN,NL,hafeych01
24418,1931,SLN,NL,haineje01
24440,1931,WS1,AL,cronijo01
24453,1931,WS1,AL,manushe01
24459,1931,WS1,AL,ricesa01
24514,1932,BRO,NL,hoytwa01
24516,1932,BRO,NL,kellyge01
24517,1932,BRO,NL,lopezal01
24537,1932,BRO,NL,vanceda01
24538,1932,BRO,NL,wilsoha01
24557,1932,BSN,NL,maranra01
24571,1932,CHA,AL,applilu01
24584,1932,CHA,AL,faberre01
24602,1932,CHA,AL,lyonste01
24623,1932,CHN,NL,cuyleki01
24626,1932,CHN,NL,grimebu01
24630,1932,CHN,NL,hartnga01
24632,1932,CHN,NL,hermabi01
24634,1932,CHN,NL,hornsro01
24657,1932,CIN,NL,durocle01
24661,1932,CIN,NL,hafeych01
24664,1932,CIN,NL,heilmha01
24671,1932,CIN,NL,lombaer01
24676,1932,CIN,NL,rixeyep01
24681,1932,CLE,AL,averiea01
24714,1932,DET,AL,gehrich01
24746,1932,NY1,NL,hoytwa01
24747,1932,NY1,NL,hubbeca01
24748,1932,NY1,NL,jackstr01
24751,1932,NY1,NL,lindsfr01
24760,1932,NY1,NL,ottme01
24763,1932,NY1,NL,terrybi01
24773,1932,NYA,AL,combsea01
24777,1932,NYA,AL,dickebi01
24779,1932,NYA,AL,gehrilo01
24781,1932,NYA,AL,gomezle01
24786,1932,NYA,AL,lazzeto01
24790,1932,NYA,AL,pennohe01
24794,1932,NYA,AL,ruffire01
24795,1932,NYA,AL,ruthba01
24798,1932,NYA,AL,seweljo01
24805,1932,PHA,AL,cochrmi01
24811,1932,PHA,AL,foxxji01
24813,1932,PHA,AL,grovele01
24826,1932,PHA,AL,simmoal01
24850,1932,PHI,NL,kleinch01
24886,1932,PIT,NL,traynpi01
24887,1932,PIT,NL,vaughar01
24888,1932,PIT,NL,wanerll01
24889,1932,PIT,NL,wanerpa01
24897,1932,SLA,AL,ferreri01
24901,1932,SLA,AL,gosligo01
24921,1932,SLN,NL,bottoji01
24926,1932,SLN,NL,deandi01
24933,1932,SLN,NL,friscfr01
24936,1932,SLN,NL,haineje01
24945,1932,SLN,NL,medwijo01
24966,1932,WS1,AL,cronijo01
24976,1932,WS1,AL,manushe01
24985,1932,WS1,AL,ricesa01
24996,1933,BOS,AL,ferreri01
25045,1933,BRO,NL,lopezal01
25058,1933,BRO,NL,wilsoha01
25077,1933,BSN,NL,maranra01
25091,1933,CHA,AL,applilu01
25097,1933,CHA,AL,faberre01
25113,1933,CHA,AL,lyonste01
25117,1933,CHA,AL,simmoal01
25127,1933,CHN,NL,cuyleki01
25131,1933,CHN,NL,grimebu01
25134,1933,CHN,NL,hartnga01
25138,1933,CHN,NL,hermabi01
25156,1933,CIN,NL,bottoji01
25160,1933,CIN,NL,durocle01
25163,1933,CIN,NL,hafeych01
25169,1933,CIN,NL,lombaer01
25176,1933,CIN,NL,rixeyep01
25181,1933,CLE,AL,averiea01
25216,1933,DET,AL,gehrich01
25217,1933,DET,AL,greenha01
25246,1933,NY1,NL,hubbeca01
25247,1933,NY1,NL,jackstr01
25256,1933,NY1,NL,ottme01
25266,1933,NY1,NL,terrybi01
25276,1933,NYA,AL,combsea01
25279,1933,NYA,AL,dickebi01
25281,1933,NYA,AL,gehrilo01
25283,1933,NYA,AL,gomezle01
25286,1933,NYA,AL,lazzeto01
25289,1933,NYA,AL,pennohe01
25292,1933,NYA,AL,ruffire01
25293,1933,NYA,AL,ruthba01
25294,1933,NYA,AL,seweljo01
25304,1933,PHA,AL,cochrmi01
25311,1933,PHA,AL,foxxji01
25313,1933,PHA,AL,grovele01
25348,1933,PHI,NL,kleinch01
25373,1933,PIT,NL,hoytwa01
25376,1933,PIT,NL,lindsfr01
25387,1933,PIT,NL,traynpi01
25388,1933,PIT,NL,vaughar01
25389,1933,PIT,NL,wanerll01
25390,1933,PIT,NL,wanerpa01
25399,1933,SLA,AL,ferreri01
25406,1933,SLA,AL,hornsro01
25425,1933,SLN,NL,deandi01
25427,1933,SLN,NL,durocle01
25428,1933,SLN,NL,friscfr01
25429,1933,SLN,NL,grimebu01
25430,1933,SLN,NL,haineje01
25432,1933,SLN,NL,hornsro01
25437,1933,SLN,NL,medwijo01
25446,1933,SLN,NL,vanceda01
25460,1933,WS1,AL,cronijo01
25462,1933,WS1,AL,gosligo01
25467,1933,WS1,AL,manushe01
25472,1933,WS1,AL,ricesa01
25486,1934,BOS,AL,ferreri01
25489,1934,BOS,AL,grovele01
25504,1934,BOS,AL,pennohe01
25534,1934,BRO,NL,lopezal01
25547,1934,BRO,NL,wilsoha01
25578,1934,CHA,AL,applilu01
25585,1934,CHA,AL,conlajo01
25600,1934,CHA,AL,lyonste01
25608,1934,CHA,AL,simmoal01
25619,1934,CHN,NL,cuyleki01
25624,1934,CHN,NL,hartnga01
25626,1934,CHN,NL,hermabi01
25630,1934,CHN,NL,kleinch01
25649,1934,CIN,NL,bottoji01
25658,1934,CIN,NL,hafeych01
25666,1934,CIN,NL,lombaer01
25684,1934,CIN,NL,vanceda01
25686,1934,CLE,AL,averiea01
25712,1934,CLE,AL,ricesa01
25722,1934,DET,AL,cochrmi01
25728,1934,DET,AL,gehrich01
25729,1934,DET,AL,gosligo01
25730,1934,DET,AL,greenha01
25756,1934,NY1,NL,hubbeca01
25757,1934,NY1,NL,jackstr01
25763,1934,NY1,NL,ottme01
25771,1934,NY1,NL,terrybi01
25780,1934,NYA,AL,combsea01
25784,1934,NYA,AL,dickebi01
25785,1934,NYA,AL,gehrilo01
25786,1934,NYA,AL,gomezle01
25787,1934,NYA,AL,grimebu01
25792,1934,NYA,AL,lazzeto01
25797,1934,NYA,AL,ruffire01
25798,1934,NYA,AL,ruthba01
25817,1934,PHA,AL,foxxji01
25873,1934,PHI,NL,wilsoha01
25882,1934,PIT,NL,grimebu01
25885,1934,PIT,NL,hoytwa01
25889,1934,PIT,NL,lindsfr01
25899,1934,PIT,NL,traynpi01
25900,1934,PIT,NL,vaughar01
25902,1934,PIT,NL,wanerll01
25903,1934,PIT,NL,wanerpa01
25918,1934,SLA,AL,hornsro01
25938,1934,SLN,NL,deandi01
25941,1934,SLN,NL,durocle01
25942,1934,SLN,NL,friscfr01
25944,1934,SLN,NL,grimebu01
25945,1934,SLN,NL,haineje01
25951,1934,SLN,NL,medwijo01
25959,1934,SLN,NL,vanceda01
25972,1934,WS1,AL,cronijo01
25985,1934,WS1,AL,manushe01
26009,1935,BOS,AL,cronijo01
26013,1935,BOS,AL,ferreri01
26016,1935,BOS,AL,grovele01
26057,1935,BRO,NL,lopezal01
26072,1935,BRO,NL,vanceda01
26092,1935,BSN,NL,maranra01
26098,1935,BSN,NL,ruthba01
26105,1935,CHA,AL,applilu01
26108,1935,CHA,AL,conlajo01
26120,1935,CHA,AL,lyonste01
26127,1935,CHA,AL,simmoal01
26141,1935,CHN,NL,cuyleki01
26149,1935,CHN,NL,hartnga01
26151,1935,CHN,NL,hermabi01
26154,1935,CHN,NL,kleinch01
26157,1935,CHN,NL,lindsfr01
26164,1935,CIN,NL,bottoji01
26170,1935,CIN,NL,cuyleki01
26178,1935,CIN,NL,hafeych01
26185,1935,CIN,NL,lombaer01
26197,1935,CLE,AL,averiea01
26229,1935,DET,AL,cochrmi01
26233,1935,DET,AL,gehrich01
26234,1935,DET,AL,gosligo01
26235,1935,DET,AL,greenha01
26263,1935,NY1,NL,hubbeca01
26264,1935,NY1,NL,jackstr01
26273,1935,NY1,NL,ottme01
26279,1935,NY1,NL,terrybi01
26285,1935,NYA,AL,combsea01
26288,1935,NYA,AL,dickebi01
26289,1935,NYA,AL,gehrilo01
26291,1935,NYA,AL,gomezle01
26296,1935,NYA,AL,lazzeto01
26301,1935,NYA,AL,ruffire01
26323,1935,PHA,AL,foxxji01
26389,1935,PIT,NL,hoytwa01
26402,1935,PIT,NL,traynpi01
26403,1935,PIT,NL,vaughar01
26404,1935,PIT,NL,wanerll01
26405,1935,PIT,NL,wanerpa01
26425,1935,SLA,AL,hornsro01
26446,1935,SLN,NL,deandi01
26449,1935,SLN,NL,durocle01
26451,1935,SLN,NL,friscfr01
26453,1935,SLN,NL,haineje01
26463,1935,SLN,NL,medwijo01
26494,1935,WS1,AL,manushe01
26522,1936,BOS,AL,cronijo01
26526,1936,BOS,AL,ferreri01
26528,1936,BOS,AL,foxxji01
26530,1936,BOS,AL,grovele01
26533,1936,BOS,AL,manushe01
26567,1936,BRO,NL,lindsfr01
26601,1936,BSN,NL,lopezal01
26618,1936,CHA,AL,applilu01
26631,1936,CHA,AL,lyonste01
26660,1936,CHN,NL,hartnga01
26662,1936,CHN,NL,hermabi01
26664,1936,CHN,NL,kleinch01
26678,1936,CIN,NL,cuyleki01
26693,1936,CIN,NL,lombaer01
26708,1936,CLE,AL,averiea01
26714,1936,CLE,AL,fellebo01
26741,1936,DET,AL,cochrmi01
26745,1936,DET,AL,gehrich01
26746,1936,DET,AL,gosligo01
26747,1936,DET,AL,greenha01
26759,1936,DET,AL,simmoal01
26775,1936,NY1,NL,hubbeca01
26776,1936,NY1,NL,jackstr01
26786,1936,NY1,NL,ottme01
26792,1936,NY1,NL,terrybi01
26799,1936,NYA,AL,dickebi01
26800,1936,NYA,AL,dimagjo01
26801,1936,NYA,AL,gehrilo01
26803,1936,NYA,AL,gomezle01
26810,1936,NYA,AL,lazzeto01
26816,1936,NYA,AL,ruffire01
26882,1936,PHI,NL,kleinch01
26910,1936,PIT,NL,hoytwa01
26920,1936,PIT,NL,vaughar01
26921,1936,PIT,NL,wanerll01
26922,1936,PIT,NL,wanerpa01
26929,1936,SLA,AL,bottoji01
26939,1936,SLA,AL,hornsro01
26954,1936,SLN,NL,alstowa01
26959,1936,SLN,NL,deandi01
26961,1936,SLN,NL,durocle01
26963,1936,SLN,NL,friscfr01
26968,1936,SLN,NL,haineje01
26976,1936,SLN,NL,medwijo01
26977,1936,SLN,NL,mizejo01
27032,1937,BOS,AL,cronijo01
27036,1937,BOS,AL,doerrbo01
27037,1937,BOS,AL,ferreri01
27039,1937,BOS,AL,foxxji01
27042,1937,BOS,AL,grovele01
27079,1937,BRO,NL,hoytwa01
27086,1937,BRO,NL,manushe01
27114,1937,BSN,NL,lopezal01
27130,1937,CHA,AL,applilu01
27146,1937,CHA,AL,lyonste01
27170,1937,CHN,NL,hartnga01
27171,1937,CHN,NL,hermabi01
27193,1937,CIN,NL,cuyleki01
27204,1937,CIN,NL,hafeych01
27212,1937,CIN,NL,lombaer01
27231,1937,CLE,AL,averiea01
27235,1937,CLE,AL,fellebo01
27261,1937,DET,AL,cochrmi01
27265,1937,DET,AL,gehrich01
27268,1937,DET,AL,gosligo01
27269,1937,DET,AL,greenha01
27303,1937,NY1,NL,hubbeca01
27312,1937,NY1,NL,ottme01
27325,1937,NYA,AL,dickebi01
27326,1937,NYA,AL,dimagjo01
27327,1937,NYA,AL,gehrilo01
27329,1937,NYA,AL,gomezle01
27336,1937,NYA,AL,lazzeto01
27343,1937,NYA,AL,ruffire01
27396,1937,PHI,NL,kleinch01
27423,1937,PIT,NL,hoytwa01
27433,1937,PIT,NL,traynpi01
27434,1937,PIT,NL,vaughar01
27435,1937,PIT,NL,wanerll01
27436,1937,PIT,NL,wanerpa01
27446,1937,SLA,AL,bottoji01
27459,1937,SLA,AL,hornsro01
27485,1937,SLN,NL,deandi01
27487,1937,SLN,NL,durocle01
27488,1937,SLN,NL,friscfr01
27490,1937,SLN,NL,haineje01
27498,1937,SLN,NL,medwijo01
27499,1937,SLN,NL,mizejo01
27524,1937,WS1,AL,ferreri01
27546,1937,WS1,AL,simmoal01
27558,1938,BOS,AL,cronijo01
27561,1938,BOS,AL,doerrbo01
27562,1938,BOS,AL,foxxji01
27564,1938,BOS,AL,grovele01
27589,1938,BRO,NL,cuyleki01
27590,1938,BRO,NL,durocle01
27601,1938,BRO,NL,hoytwa01
27606,1938,BRO,NL,manushe01
27645,1938,BSN,NL,lopezal01
27665,1938,CHA,AL,applilu01
27684,1938,CHA,AL,lyonste01
27706,1938,CHN,NL,deandi01
27713,1938,CHN,NL,hartnga01
27714,1938,CHN,NL,hermabi01
27718,1938,CHN,NL,lazzeto01
27751,1938,CIN,NL,lombaer01
27765,1938,CLE,AL,averiea01
27766,1938,CLE,AL,boudrlo01
27768,1938,CLE,AL,fellebo01
27807,1938,DET,AL,gehrich01
27809,1938,DET,AL,greenha01
27840,1938,NY1,NL,hubbeca01
27850,1938,NY1,NL,ottme01
27863,1938,NYA,AL,dickebi01
27864,1938,NYA,AL,dimagjo01
27867,1938,NYA,AL,gehrilo01
27869,1938,NYA,AL,gomezle01
27870,1938,NYA,AL,gordojo01
27880,1938,NYA,AL,ruffire01
27938,1938,PHI,NL,kleinch01
27972,1938,PIT,NL,manushe01
27980,1938,PIT,NL,vaughar01
27981,1938,PIT,NL,wanerll01
27982,1938,PIT,NL,wanerpa01
28040,1938,SLN,NL,medwijo01
28041,1938,SLN,NL,mizejo01
28050,1938,SLN,NL,slaugen01
28062,1938,WS1,AL,ferreri01
28065,1938,WS1,AL,gosligo01
28076,1938,WS1,AL,simmoal01
28089,1939,BOS,AL,cronijo01
28092,1939,BOS,AL,doerrbo01
28094,1939,BOS,AL,foxxji01
28097,1939,BOS,AL,grovele01
28110,1939,BOS,AL,willite01
28119,1939,BRO,NL,durocle01
28133,1939,BRO,NL,lazzeto01
28167,1939,BSN,NL,lopezal01
28179,1939,BSN,NL,simmoal01
28188,1939,CHA,AL,applilu01
28205,1939,CHA,AL,lyonste01
28224,1939,CHN,NL,deandi01
28231,1939,CHN,NL,hartnga01
28232,1939,CHN,NL,hermabi01
28269,1939,CIN,NL,lombaer01
28280,1939,CIN,NL,simmoal01
28289,1939,CLE,AL,averiea01
28290,1939,CLE,AL,boudrlo01
28297,1939,CLE,AL,fellebo01
28320,1939,DET,AL,averiea01
28331,1939,DET,AL,gehrich01
28334,1939,DET,AL,greenha01
28346,1939,DET,AL,newhoha01
28372,1939,NY1,NL,hubbeca01
28375,1939,NY1,NL,lazzeto01
28383,1939,NY1,NL,ottme01
28397,1939,NYA,AL,dickebi01
28398,1939,NYA,AL,dimagjo01
28402,1939,NYA,AL,gehrilo01
28403,1939,NYA,AL,gomezle01
28404,1939,NYA,AL,gordojo01
28416,1939,NYA,AL,ruffire01
28482,1939,PHI,NL,kleinch01
28522,1939,PIT,NL,kleinch01
28524,1939,PIT,NL,manushe01
28536,1939,PIT,NL,vaughar01
28537,1939,PIT,NL,wanerll01
28538,1939,PIT,NL,wanerpa01
28608,1939,SLN,NL,medwijo01
28609,1939,SLN,NL,mizejo01
28618,1939,SLN,NL,slaugen01
28634,1939,WS1,AL,ferreri01
28661,1939,WS1,AL,wynnea01
28666,1940,BOS,AL,cronijo01
28670,1940,BOS,AL,doerrbo01
28673,1940,BOS,AL,foxxji01
28677,1940,BOS,AL,grovele01
28693,1940,BOS,AL,willite01
28702,1940,BRO,NL,durocle01
28720,1940,BRO,NL,medwijo01
28726,1940,BRO,NL,reesepe01
28753,1940,BSN,NL,lopezal01
28777,1940,CHA,AL,applilu01
28790,1940,CHA,AL,lyonste01
28809,1940,CHN,NL,deandi01
28814,1940,CHN,NL,hartnga01
28815,1940,CHN,NL,hermabi01
28848,1940,CIN,NL,lombaer01
28868,1940,CLE,AL,boudrlo01
28874,1940,CLE,AL,fellebo01
28895,1940,DET,AL,averiea01
28903,1940,DET,AL,gehrich01
28906,1940,DET,AL,greenha01
28916,1940,DET,AL,newhoha01
28938,1940,NY1,NL,hubbeca01
28949,1940,NY1,NL,ottme01
28965,1940,NYA,AL,dickebi01
28966,1940,NYA,AL,dimagjo01
28968,1940,NYA,AL,gomezle01
28969,1940,NYA,AL,gordojo01
28982,1940,NYA,AL,ruffire01
29014,1940,PHA,AL,simmoal01
29037,1940,PHI,NL,kleinch01
29085,1940,PIT,NL,lopezal01
29094,1940,PIT,NL,vaughar01
29095,1940,PIT,NL,wanerll01
29096,1940,PIT,NL,wanerpa01
29155,1940,SLN,NL,medwijo01
29156,1940,SLN,NL,mizejo01
29163,1940,SLN,NL,slaugen01
29177,1940,WS1,AL,ferreri01
29205,1941,BOS,AL,cronijo01
29209,1941,BOS,AL,doerrbo01
29214,1941,BOS,AL,foxxji01
29215,1941,BOS,AL,grovele01
29232,1941,BOS,AL,willite01
29243,1941,BRO,NL,durocle01
29251,1941,BRO,NL,hermabi01
29256,1941,BRO,NL,medwijo01
29261,1941,BRO,NL,reesepe01
29269,1941,BRO,NL,wanerpa01
29273,1941,BSN,NL,averiea01
29308,1941,BSN,NL,wanerll01
29309,1941,BSN,NL,wanerpa01
29313,1941,CHA,AL,applilu01
29332,1941,CHA,AL,lyonste01
29347,1941,CHN,NL,deandi01
29356,1941,CHN,NL,hermabi01
29398,1941,CIN,NL,lombaer01
29415,1941,CIN,NL,wanerll01
29423,1941,CLE,AL,boudrlo01
29433,1941,CLE,AL,fellebo01
29450,1941,CLE,AL,lemonbo01
29469,1941,DET,AL,gehrich01
29472,1941,DET,AL,greenha01
29483,1941,DET,AL,newhoha01
29518,1941,NY1,NL,hartnga01
29519,1941,NY1,NL,hubbeca01
29529,1941,NY1,NL,ottme01
29543,1941,NYA,AL,dickebi01
29544,1941,NYA,AL,dimagjo01
29546,1941,NYA,AL,gomezle01
29547,1941,NYA,AL,gordojo01
29554,1941,NYA,AL,rizzuph01
29557,1941,NYA,AL,ruffire01
29596,1941,PHA,AL,simmoal01
29620,1941,PHI,NL,kleinch01
29663,1941,PIT,NL,lopezal01
29673,1941,PIT,NL,vaughar01
29674,1941,PIT,NL,wanerll01
29685,1941,SLA,AL,ferreri01
29735,1941,SLN,NL,mizejo01
29737,1941,SLN,NL,musiast01
29743,1941,SLN,NL,slaugen01
29762,1941,WS1,AL,ferreri01
29783,1941,WS1,AL,wynnea01
29791,1942,BOS,AL,cronijo01
29794,1942,BOS,AL,doerrbo01
29797,1942,BOS,AL,foxxji01
29810,1942,BOS,AL,willite01
29823,1942,BRO,NL,hermabi01
29829,1942,BRO,NL,medwijo01
29832,1942,BRO,NL,reesepe01
29839,1942,BRO,NL,vaughar01
29860,1942,BSN,NL,lombaer01
29870,1942,BSN,NL,spahnwa01
29874,1942,BSN,NL,wanerpa01
29878,1942,CHA,AL,applilu01
29893,1942,CHA,AL,lyonste01
29923,1942,CHN,NL,foxxji01
29985,1942,CLE,AL,boudrlo01
30008,1942,CLE,AL,lemonbo01
30026,1942,DET,AL,gehrich01
30037,1942,DET,AL,newhoha01
30061,1942,NY1,NL,hubbeca01
30071,1942,NY1,NL,mizejo01
30074,1942,NY1,NL,ottme01
30090,1942,NYA,AL,dickebi01
30091,1942,NYA,AL,dimagjo01
30093,1942,NYA,AL,gomezle01
30094,1942,NYA,AL,gordojo01
30105,1942,NYA,AL,rizzuph01
30108,1942,NYA,AL,ruffire01
30166,1942,PHI,NL,kleinch01
30184,1942,PHI,NL,wanerll01
30208,1942,PIT,NL,lopezal01
30232,1942,SLA,AL,ferreri01
30277,1942,SLN,NL,musiast01
30283,1942,SLN,NL,slaugen01
30322,1942,WS1,AL,wynnea01
30328,1943,BOS,AL,cronijo01
30331,1943,BOS,AL,doerrbo01
30351,1943,BOS,AL,simmoal01
30367,1943,BRO,NL,durocle01
30376,1943,BRO,NL,hermabi01
30379,1943,BRO,NL,hodgegi01
30384,1943,BRO,NL,medwijo01
30395,1943,BRO,NL,vaughar01
30397,1943,BRO,NL,wanerpa01
30437,1943,CHA,AL,applilu01
30537,1943,CLE,AL,boudrlo01
30581,1943,DET,AL,newhoha01
30609,1943,NY1,NL,hubbeca01
30613,1943,NY1,NL,lombaer01
30617,1943,NY1,NL,medwijo01
30621,1943,NY1,NL,ottme01
30639,1943,NYA,AL,dickebi01
30642,1943,NYA,AL,gordojo01
30680,1943,PHA,AL,kellge01
30722,1943,PHI,NL,kleinch01
30765,1943,PIT,NL,lopezal01
30787,1943,SLA,AL,ferreri01
30834,1943,SLN,NL,musiast01
30854,1943,WS1,AL,gomezle01
30879,1943,WS1,AL,wynnea01
30885,1944,BOS,AL,cronijo01
30887,1944,BOS,AL,doerrbo01
30958,1944,BRO,NL,wanerll01
30959,1944,BRO,NL,wanerpa01
31043,1944,CHN,NL,foxxji01
31114,1944,CLE,AL,boudrlo01
31165,1944,DET,AL,newhoha01
31193,1944,NY1,NL,lombaer01
31197,1944,NY1,NL,medwijo01
31202,1944,NY1,NL,ottme01
31243,1944,NYA,AL,wanerpa01
31262,1944,PHA,AL,kellge01
31275,1944,PHA,AL,simmoal01
31297,1944,PHI,NL,kleinch01
31336,1944,PIT,NL,lopezal01
31349,1944,PIT,NL,wanerll01
31404,1944,SLN,NL,musiast01
31421,1944,WS1,AL,ferreri01
31446,1944,WS1,AL,wynnea01
31456,1945,BOS,AL,cronijo01
31499,1945,BRO,NL,durocle01
31552,1945,BSN,NL,medwijo01
31570,1945,CHA,AL,applilu01
31669,1945,CLE,AL,boudrlo01
31677,1945,CLE,AL,fellebo01
31710,1945,DET,AL,greenha01
31723,1945,DET,AL,newhoha01
31762,1945,NY1,NL,lombaer01
31766,1945,NY1,NL,medwijo01
31768,1945,NY1,NL,ottme01
31803,1945,NYA,AL,ruffire01
31809,1945,NYA,AL,wanerpa01
31833,1945,PHA,AL,kellge01
31861,1945,PHI,NL,foxxji01
31911,1945,PIT,NL,lopezal01
31924,1945,PIT,NL,wanerll01
31990,1945,SLN,NL,schoere01
32002,1945,WS1,AL,ferreri01
32038,1946,BOS,AL,doerrbo01
32063,1946,BOS,AL,willite01
32082,1946,BRO,NL,hermabi01
32089,1946,BRO,NL,medwijo01
32097,1946,BRO,NL,reesepe01
32122,1946,BSN,NL,hermabi01
32152,1946,BSN,NL,spahnwa01
32160,1946,CHA,AL,applilu01
32181,1946,CHA,AL,lyonste01
32283,1946,CLE,AL,boudrlo01
32290,1946,CLE,AL,fellebo01
32305,1946,CLE,AL,lemonbo01
32338,1946,DET,AL,greenha01
32345,1946,DET,AL,kellge01
32354,1946,DET,AL,newhoha01
32396,1946,NY1,NL,lombaer01
32399,1946,NY1,NL,mizejo01
32400,1946,NY1,NL,ottme01
32414,1946,NYA,AL,berrayo01
32423,1946,NYA,AL,dickebi01
32424,1946,NYA,AL,dimagjo01
32429,1946,NYA,AL,gordojo01
32447,1946,NYA,AL,rizzuph01
32450,1946,NYA,AL,ruffire01
32482,1946,PHA,AL,kellge01
32576,1946,PIT,NL,kinerra01
32578,1946,PIT,NL,lopezal01
32661,1946,SLN,NL,musiast01
32666,1946,SLN,NL,schoere01
32669,1946,SLN,NL,slaugen01
32708,1946,WS1,AL,wynnea01
32719,1947,BOS,AL,doerrbo01
32748,1947,BOS,AL,willite01
32769,1947,BRO,NL,hodgegi01
32780,1947,BRO,NL,reesepe01
32782,1947,BRO,NL,robinja02
32785,1947,BRO,NL,snidedu01
32791,1947,BRO,NL,vaughar01
32823,1947,BSN,NL,spahnwa01
32828,1947,CHA,AL,applilu01
32851,1947,CHA,AL,ruffire01
32905,1947,CIN,NL,kluszte01
32937,1947,CLE,AL,boudrlo01
32939,1947,CLE,AL,dobyla01
32943,1947,CLE,AL,fellebo01
32947,1947,CLE,AL,gordojo01
32955,1947,CLE,AL,lemonbo01
32957,1947,CLE,AL,lopezal01
32980,1947,DET,AL,kellge01
32986,1947,DET,AL,newhoha01
33023,1947,NY1,NL,lombaer01
33025,1947,NY1,NL,mizejo01
33026,1947,NY1,NL,ottme01
33042,1947,NYA,AL,berrayo01
33050,1947,NYA,AL,dimagjo01
33071,1947,NYA,AL,rizzuph01
33091,1947,PHA,AL,foxne01
33163,1947,PIT,NL,greenha01
33166,1947,PIT,NL,hermabi01
33172,1947,PIT,NL,kinerra01
33196,1947,SLA,AL,brownwi02
33199,1947,SLA,AL,deandi01
33240,1947,SLN,NL,medwijo01
33243,1947,SLN,NL,musiast01
33248,1947,SLN,NL,schoere01
33250,1947,SLN,NL,slaugen01
33263,1947,WS1,AL,ferreri01
33289,1947,WS1,AL,wynnea01
33296,1948,BOS,AL,doerrbo01
33323,1948,BOS,AL,willite01
33331,1948,BRO,NL,camparo01
33341,1948,BRO,NL,hodgegi01
33352,1948,BRO,NL,reesepe01
33354,1948,BRO,NL,robinja02
33359,1948,BRO,NL,snidedu01
33362,1948,BRO,NL,vaughar01
33393,1948,BSN,NL,spahnwa01
33401,1948,CHA,AL,applilu01
33487,1948,CIN,NL,kluszte01
