,playerID,yearid,votedBy,ballots,needed,votes,inducted,category,needed_note,vote_share
4717,pennohe01,1939,BBWAA,274.0,206.0,40.0,N,Player,,0.145985401459854
4718,pennohe01,1942,BBWAA,233.0,175.0,72.0,N,Player,,0.3090128755364807
4719,pennohe01,1945,BBWAA,247.0,186.0,45.0,N,Player,,0.18218623481781376
4720,pennohe01,1946,Final Ballot,263.0,198.0,16.0,N,Player,,0.060836501901140684
4721,pennohe01,1946,Nominating Vote,202.0,,41.0,N,Player,Players in top 20 proceed to final ballot,0.20297029702970298
4722,pennohe01,1947,BBWAA,161.0,121.0,86.0,N,Player,,0.5341614906832298
4723,pennohe01,1948,BBWAA,121.0,91.0,94.0,Y,Player,,0.7768595041322314
4730,perezto01,1992,BBWAA,430.0,323.0,215.0,N,Player,,0.5
4731,perezto01,1993,BBWAA,423.0,318.0,233.0,N,Player,,0.5508274231678487
4732,perezto01,1994,BBWAA,456.0,342.0,263.0,N,Player,,0.5767543859649122
4733,perezto01,1995,BBWAA,460.0,345.0,259.0,N,Player,,0.5630434782608695
4734,perezto01,1996,BBWAA,470.0,353.0,309.0,N,Player,,0.6574468085106383
4735,perezto01,1997,BBWAA,473.0,353.0,312.0,N,Player,,0.6596194503171248
4736,perezto01,1998,BBWAA,473.0,355.0,321.0,N,Player,,0.678646934460888
4737,perezto01,1999,BBWAA,497.0,373.0,302.0,N,Player,,0.607645875251509
4738,perezto01,2000,BBWAA,499.0,375.0,385.0,Y,Player,,0.7715430861723447
4745,perryga01,1989,BBWAA,447.0,336.0,304.0,N,Player,,0.680089485458613
4746,perryga01,1990,BBWAA,444.0,333.0,320.0,N,Player,,0.7207207207207207
4747,perryga01,1991,BBWAA,443.0,333.0,342.0,Y,Player,,0.7720090293453724
4780,piazzmi01,2013,BBWAA,569.0,427.0,329.0,N,Player,,0.5782073813708261
4781,piazzmi01,2014,BBWAA,571.0,429.0,355.0,N,Player,,0.6217162872154116
4782,piazzmi01,2015,BBWAA,549.0,412.0,384.0,N,Player,,0.6994535519125683
4783,piazzmi01,2016,BBWAA,440.0,330.0,365.0,Y,Player,,0.8295454545454546
4830,planked01,1937,BBWAA,201.0,151.0,23.0,N,Player,,0.11442786069651742
4831,planked01,1938,BBWAA,262.0,197.0,38.0,N,Player,,0.1450381679389313
4832,planked01,1939,BBWAA,274.0,206.0,28.0,N,Player,,0.10218978102189781
4833,planked01,1942,BBWAA,233.0,175.0,63.0,N,Player,,0.2703862660944206
4834,planked01,1945,BBWAA,247.0,186.0,33.0,N,Player,,0.13360323886639677
4835,planked01,1946,Nominating Vote,202.0,,34.0,N,Player,Players in top 20 proceed to final ballot,0.16831683168316833
4836,planked01,1946,Old Timers,,,,Y,Player,,
4847,pompeal99,2006,Negro League,,,,Y,Executive,,
4851,poseycu99,2006,Negro League,,,,Y,Executive,,
4866,puckeki01,2001,BBWAA,515.0,387.0,423.0,Y,Player,,0.8213592233009709
4881,radboch01,1936,Veterans,78.0,59.0,16.0,N,Player,,0.20512820512820512
4882,radboch01,1939,Old Timers,,,,Y,Player,,
4885,raineti01,2008,BBWAA,543.0,408.0,132.0,N,Player,,0.2430939226519337
4886,raineti01,2009,BBWAA,539.0,405.0,122.0,N,Player,,0.22634508348794063
4887,raineti01,2010,BBWAA,539.0,405.0,164.0,N,Player,,0.3042671614100185
4888,raineti01,2011,BBWAA,581.0,436.0,218.0,N,Player,,0.37521514629948366
4889,raineti01,2012,BBWAA,573.0,430.0,279.0,N,Player,,0.4869109947643979
4890,raineti01,2013,BBWAA,569.0,427.0,297.0,N,Player,,0.5219683655536028
4891,raineti01,2014,BBWAA,571.0,429.0,263.0,N,Player,,0.46059544658493873
4892,raineti01,2015,BBWAA,549.0,412.0,302.0,N,Player,,0.5500910746812386
4893,raineti01,2016,BBWAA,440.0,330.0,307.0,N,Player,,0.6977272727272728
4894,raineti01,2017,BBWAA,442.0,332.0,380.0,Y,Player,,0.8597285067873304
4943,reesepe01,1964,BBWAA,201.0,151.0,73.0,N,Player,,0.36318407960199006
4944,reesepe01,1964,Run Off,201.0,,47.0,N,Player,Player receiving most votes inducted,0.23383084577114427
4945,reesepe01,1966,BBWAA,302.0,227.0,95.0,N,Player,,0.31456953642384106
4946,reesepe01,1967,BBWAA,292.0,219.0,89.0,N,Player,,0.3047945205479452
4947,reesepe01,1967,Run Off,306.0,,16.0,N,Player,Player receiving most votes inducted,0.05228758169934641
4948,reesepe01,1968,BBWAA,283.0,213.0,81.0,N,Player,,0.2862190812720848
4949,reesepe01,1969,BBWAA,340.0,255.0,89.0,N,Player,,0.26176470588235295
4950,reesepe01,1970,BBWAA,300.0,225.0,97.0,N,Player,,0.3233333333333333
4951,reesepe01,1971,BBWAA,360.0,270.0,127.0,N,Player,,0.3527777777777778
4952,reesepe01,1972,BBWAA,396.0,297.0,129.0,N,Player,,0.32575757575757575
4953,reesepe01,1973,BBWAA,380.0,285.0,126.0,N,Player,,0.33157894736842103
4954,reesepe01,1974,BBWAA,365.0,274.0,141.0,N,Player,,0.3863013698630137
4955,reesepe01,1975,BBWAA,362.0,272.0,154.0,N,Player,,0.425414364640884
4956,reesepe01,1976,BBWAA,388.0,291.0,186.0,N,Player,,0.4793814432989691
4957,reesepe01,1977,BBWAA,383.0,288.0,163.0,N,Player,,0.4255874673629243
4958,reesepe01,1978,BBWAA,379.0,285.0,169.0,N,Player,,0.44591029023746703
4959,reesepe01,1984,Veterans,,,,Y,Player,,
5011,riceji01,1995,BBWAA,460.0,345.0,137.0,N,Player,,0.29782608695652174
5012,riceji01,1996,BBWAA,470.0,353.0,166.0,N,Player,,0.35319148936170214
5013,riceji01,1997,BBWAA,473.0,353.0,178.0,N,Player,,0.3763213530655391
5014,riceji01,1998,BBWAA,473.0,355.0,203.0,N,Player,,0.42917547568710357
5015,riceji01,1999,BBWAA,497.0,373.0,146.0,N,Player,,0.2937625754527163
5016,riceji01,2000,BBWAA,499.0,375.0,257.0,N,Player,,0.5150300601202404
5017,riceji01,2001,BBWAA,515.0,387.0,298.0,N,Player,,0.5786407766990291
5018,riceji01,2002,BBWAA,472.0,354.0,260.0,N,Player,,0.5508474576271186
5019,riceji01,2003,BBWAA,496.0,372.0,259.0,N,Player,,0.5221774193548387
5020,riceji01,2004,BBWAA,506.0,380.0,276.0,N,Player,,0.5454545454545454
5021,riceji01,2005,BBWAA,516.0,387.0,307.0,N,Player,,0.5949612403100775
5022,riceji01,2006,BBWAA,520.0,390.0,337.0,N,Player,,0.6480769230769231
5023,riceji01,2007,BBWAA,545.0,409.0,346.0,N,Player,,0.634862385321101
5024,riceji01,2008,BBWAA,543.0,408.0,392.0,N,Player,,0.7219152854511971
5025,riceji01,2009,BBWAA,539.0,405.0,412.0,Y,Player,,0.764378478664193
5026,ricesa01,1938,BBWAA,262.0,197.0,1.0,N,Player,,0.003816793893129771
5027,ricesa01,1948,BBWAA,121.0,91.0,1.0,N,Player,,0.008264462809917356
5028,ricesa01,1949,BBWAA,153.0,115.0,3.0,N,Player,,0.0196078431372549
5029,ricesa01,1950,BBWAA,168.0,126.0,1.0,N,Player,,0.005952380952380952
5030,ricesa01,1951,BBWAA,226.0,170.0,1.0,N,Player,,0.004424778761061947
5031,ricesa01,1952,BBWAA,234.0,176.0,1.0,N,Player,,0.004273504273504274
5032,ricesa01,1953,BBWAA,264.0,198.0,3.0,N,Player,,0.011363636363636364
5033,ricesa01,1954,BBWAA,252.0,189.0,9.0,N,Player,,0.03571428571428571
5034,ricesa01,1955,BBWAA,251.0,189.0,28.0,N,Player,,0.11155378486055777
5035,ricesa01,1956,BBWAA,193.0,145.0,45.0,N,Player,,0.23316062176165803
5036,ricesa01,1958,BBWAA,266.0,200.0,90.0,N,Player,,0.3383458646616541
5037,ricesa01,1960,BBWAA,269.0,202.0,143.0,N,Player,,0.5315985130111525
5038,ricesa01,1962,BBWAA,160.0,120.0,81.0,N,Player,,0.50625
5039,ricesa01,1963,Veterans,,,,Y,Player,Group B - Rule change removed from BBWAA ballot - two could be elected from Group B,
5050,rickebr01,1942,BBWAA,233.0,175.0,3.0,N,Pioneer/Executive,,0.012875536480686695
5051,rickebr01,1945,BBWAA,247.0,186.0,2.0,N,Pioneer/Executive,,0.008097165991902834
5052,rickebr01,1967,Veterans,12.0,9.0,12.0,Y,Executive,Inducted by unanimous vote from 12-man committee,1.0
5063,ripkeca01,2007,BBWAA,545.0,409.0,537.0,Y,Player,,0.9853211009174312
5065,riverma01,2019,BBWAA,425.0,319.0,425.0,Y,Player,,1.0
5068,rixeyep01,1937,BBWAA,201.0,151.0,1.0,N,Player,,0.004975124378109453
5069,rixeyep01,1938,BBWAA,262.0,197.0,2.0,N,Player,,0.007633587786259542
5070,rixeyep01,1945,BBWAA,247.0,186.0,1.0,N,Player,,0.004048582995951417
5071,rixeyep01,1947,BBWAA,161.0,121.0,2.0,N,Player,,0.012422360248447204
5072,rixeyep01,1948,BBWAA,121.0,91.0,5.0,N,Player,,0.04132231404958678
5073,rixeyep01,1949,BBWAA,153.0,115.0,4.0,N,Player,,0.026143790849673203
5074,rixeyep01,1950,BBWAA,168.0,126.0,6.0,N,Player,,0.03571428571428571
5075,rixeyep01,1951,BBWAA,226.0,170.0,5.0,N,Player,,0.022123893805309734
5076,rixeyep01,1952,BBWAA,234.0,176.0,3.0,N,Player,,0.01282051282051282
5077,rixeyep01,1953,BBWAA,264.0,198.0,3.0,N,Player,,0.011363636363636364
5078,rixeyep01,1954,BBWAA,252.0,189.0,5.0,N,Player,,0.01984126984126984
5079,rixeyep01,1955,BBWAA,251.0,189.0,8.0,N,Player,,0.03187250996015936
5080,rixeyep01,1956,BBWAA,193.0,145.0,27.0,N,Player,,0.13989637305699482
5081,rixeyep01,1958,BBWAA,266.0,200.0,32.0,N,Player,,0.12030075187969924
5082,rixeyep01,1960,BBWAA,269.0,202.0,142.0,N,Player,,0.5278810408921933
5083,rixeyep01,1962,BBWAA,160.0,120.0,49.0,N,Player,,0.30625
5084,rixeyep01,1963,Veterans,,,,Y,Player,Group B - Rule change removed from BBWAA ballot - two could be elected from Group B,
5085,rizzuph01,1956,BBWAA,193.0,145.0,1.0,N,Player,,0.0051813471502590676
5086,rizzuph01,1962,BBWAA,160.0,120.0,44.0,N,Player,,0.275
5087,rizzuph01,1964,BBWAA,201.0,151.0,45.0,N,Player,,0.22388059701492538
5088,rizzuph01,1964,Run Off,201.0,,11.0,N,Player,Player receiving most votes inducted,0.05472636815920398
5089,rizzuph01,1966,BBWAA,302.0,227.0,54.0,N,Player,,0.17880794701986755
5090,rizzuph01,1967,BBWAA,292.0,219.0,71.0,N,Player,,0.24315068493150685
5091,rizzuph01,1967,Run Off,306.0,,14.0,N,Player,Player receiving most votes inducted,0.0457516339869281
5092,rizzuph01,1968,BBWAA,283.0,213.0,74.0,N,Player,,0.26148409893992935
5093,rizzuph01,1969,BBWAA,340.0,255.0,78.0,N,Player,,0.22941176470588234
5094,rizzuph01,1970,BBWAA,300.0,225.0,79.0,N,Player,,0.2633333333333333
5095,rizzuph01,1971,BBWAA,360.0,270.0,92.0,N,Player,,0.25555555555555554
5096,rizzuph01,1972,BBWAA,396.0,297.0,103.0,N,Player,,0.2601010101010101
5097,rizzuph01,1973,BBWAA,380.0,285.0,111.0,N,Player,,0.29210526315789476
5098,rizzuph01,1974,BBWAA,365.0,274.0,111.0,N,Player,,0.3041095890410959
5099,rizzuph01,1975,BBWAA,362.0,272.0,117.0,N,Player,,0.32320441988950277
5100,rizzuph01,1976,BBWAA,388.0,291.0,149.0,N,Player,,0.38402061855670105
5101,rizzuph01,1982,Veterans,,,,N,Player,,
5102,rizzuph01,1983,Veterans,,,,N,Player,,
5103,rizzuph01,1984,Veterans,,,2.0,N,Player,,
5104,rizzuph01,1985,Veterans,,,4.0,N,Player,,
5105,rizzuph01,1986,Veterans,,,,N,Player,,
5106,rizzuph01,1987,Veterans,,,,N,Player,6 votes on first ballot - faded on second,
5107,rizzuph01,1988,Veterans,18.0,14.0,,N,Player,,
5108,rizzuph01,1989,Veterans,,,,N,Player,,
5109,rizzuph01,1990,Veterans,14.0,11.0,,N,Player,Made first cut - from initial list of 25,
5110,rizzuph01,1991,Veterans,16.0,12.0,,N,Player,,
5111,rizzuph01,1992,Veterans,16.0,12.0,,N,Player,,
5112,rizzuph01,1993,Veterans,16.0,12.0,,N,Player,Among the top three vote-getters,
5113,rizzuph01,1994,Veterans,,,,Y,Player,,
5116,roberro01,1973,BBWAA,380.0,285.0,213.0,N,Player,,0.5605263157894737
5117,roberro01,1974,BBWAA,365.0,274.0,224.0,N,Player,,0.6136986301369863
5118,roberro01,1975,BBWAA,362.0,272.0,263.0,N,Player,,0.7265193370165746
5119,roberro01,1976,BBWAA,388.0,291.0,337.0,Y,Player,,0.8685567010309279
5121,robinbr01,1983,BBWAA,374.0,281.0,344.0,Y,Player,,0.9197860962566845
5122,robinfr02,1982,BBWAA,415.0,312.0,370.0,Y,Player,,0.891566265060241
5123,robinja02,1962,BBWAA,160.0,120.0,124.0,Y,Player,,0.775
5124,robinwi01,1936,Veterans,78.0,59.0,6.0,N,Player,,0.07692307692307693
5125,robinwi01,1937,BBWAA,201.0,151.0,5.0,N,Manager,,0.024875621890547265
5126,robinwi01,1938,BBWAA,262.0,197.0,17.0,N,Manager,,0.0648854961832061
5127,robinwi01,1939,BBWAA,274.0,206.0,46.0,N,Manager,,0.1678832116788321
5128,robinwi01,1942,BBWAA,233.0,175.0,89.0,N,Manager,,0.38197424892703863
5129,robinwi01,1945,BBWAA,247.0,186.0,81.0,N,Manager,,0.32793522267206476
5130,robinwi01,1945,Old Timers,,,,Y,Manager,,
5136,rodriiv01,2017,BBWAA,442.0,332.0,336.0,Y,Player,,0.7601809954751131
5143,roganbu99,1982,Veterans,,,,N,Player,,
5144,roganbu99,1991,Veterans,16.0,12.0,,N,Player,,
5145,roganbu99,1995,Veterans,,,,N,Player,,
5146,roganbu99,1996,Veterans,14.0,11.0,,N,Player,,
5147,roganbu99,1998,Veterans,,,,Y,Player,,
5152,rolensc01,2018,BBWAA,422.0,317.0,43.0,N,Player,,0.1018957345971564
5153,rolensc01,2019,BBWAA,425.0,319.0,73.0,N,Player,,0.17176470588235293
5154,rolensc01,2020,BBWAA,397.0,298.0,140.0,N,Player,,0.3526448362720403
5155,rolensc01,2021,BBWAA,401.0,301.0,212.0,N,Player,,0.5286783042394015
5156,rolensc01,2022,BBWAA,394.0,296.0,249.0,N,Player,,0.631979695431472
5157,rolensc01,2023,BBWAA,389.0,292.0,297.0,Y,Player,,0.7634961439588689
5197,roushed01,1936,BBWAA,226.0,170.0,2.0,N,Player,,0.008849557522123894
5268,simmoal01,1936,BBWAA,226.0,170.0,4.0,N,Player,,0.017699115044247787
5269,simmoal01,1946,Nominating Vote,202.0,,1.0,N,Player,Players in top 20 proceed to final ballot,0.0049504950495049506
5270,simmoal01,1947,BBWAA,161.0,121.0,6.0,N,Player,,0.037267080745341616
5271,simmoal01,1948,BBWAA,121.0,91.0,60.0,N,Player,,0.49586776859504134
5272,simmoal01,1949,BBWAA,153.0,115.0,89.0,N,Player,,0.5816993464052288
5273,simmoal01,1949,Run Off,187.0,,76.0,N,Player,1st,0.40641711229946526
5274,simmoal01,1950,BBWAA,168.0,126.0,90.0,N,Player,,0.5357142857142857
5275,simmoal01,1951,BBWAA,226.0,170.0,116.0,N,Player,,0.5132743362831859
5276,simmoal01,1952,BBWAA,234.0,176.0,141.0,N,Player,,0.6025641025641025
5277,simmoal01,1953,BBWAA,264.0,198.0,199.0,Y,Player,,0.7537878787878788
5283,simmote01,1994,BBWAA,456.0,342.0,17.0,N,Player,,0.03728070175438596
5284,simmote01,2011,Veterans - Expansion Era,16.0,12.0,,N,Player,<8 votes,
5285,simmote01,2014,Veterans - Expansion Era,16.0,12.0,,N,Player,<6 votes,
5286,simmote01,2018,Veterans - Modern Baseball Era,16.0,12.0,11.0,N,Player,,0.6875
5287,simmote01,2020,Veterans - Modern Baseball Era,16.0,12.0,13.0,Y,Player,,0.8125
5292,sislege01,1936,BBWAA,226.0,170.0,77.0,N,Player,,0.3407079646017699
5293,sislege01,1937,BBWAA,201.0,151.0,106.0,N,Player,,0.527363184079602
5294,sislege01,1938,BBWAA,262.0,197.0,179.0,N,Player,,0.683206106870229
5295,sislege01,1939,BBWAA,274.0,206.0,235.0,Y,Player,,0.8576642335766423
5297,slaugen01,1966,BBWAA,302.0,227.0,100.0,N,Player,,0.33112582781456956
5298,slaugen01,1967,BBWAA,292.0,219.0,123.0,N,Player,,0.4212328767123288
5299,slaugen01,1967,Run Off,306.0,,48.0,N,Player,Player receiving most votes inducted,0.1568627450980392
5300,slaugen01,1968,BBWAA,283.0,213.0,129.0,N,Player,,0.4558303886925795
5301,slaugen01,1969,BBWAA,340.0,255.0,128.0,N,Player,,0.3764705882352941
5302,slaugen01,1970,BBWAA,300.0,225.0,133.0,N,Player,,0.44333333333333336
5303,slaugen01,1971,BBWAA,360.0,270.0,165.0,N,Player,,0.4583333333333333
5304,slaugen01,1972,BBWAA,396.0,297.0,149.0,N,Player,,0.37626262626262624
5305,slaugen01,1973,BBWAA,380.0,285.0,145.0,N,Player,,0.3815789473684211
5306,slaugen01,1974,BBWAA,365.0,274.0,145.0,N,Player,,0.3972602739726027
5307,slaugen01,1975,BBWAA,362.0,272.0,177.0,N,Player,,0.4889502762430939
5308,slaugen01,1976,BBWAA,388.0,291.0,197.0,N,Player,,0.5077319587628866
5309,slaugen01,1977,BBWAA,383.0,288.0,222.0,N,Player,,0.5796344647519582
5310,slaugen01,1978,BBWAA,379.0,285.0,261.0,N,Player,,0.6886543535620053
5311,slaugen01,1979,BBWAA,432.0,324.0,297.0,N,Player,,0.6875
5312,slaugen01,1984,Veterans,,,,N,Player,Close behind runner-up,
5313,slaugen01,1985,Veterans,,,,Y,Player,,
5318,smithhi99,1980,Veterans,,,,N,Player,,
5319,smithhi99,1982,Veterans,,,,N,Player,,
5320,smithhi99,1991,Veterans,16.0,12.0,,N,Player,,
5321,smithhi99,2001,Veterans,,,,Y,Player,,
5322,smithle02,2003,BBWAA,496.0,372.0,210.0,N,Player,,0.42338709677419356
5323,smithle02,2004,BBWAA,506.0,380.0,185.0,N,Player,,0.36561264822134387
5324,smithle02,2005,BBWAA,516.0,387.0,200.0,N,Player,,0.3875968992248062
5325,smithle02,2006,BBWAA,520.0,390.0,234.0,N,Player,,0.45
5326,smithle02,2007,BBWAA,545.0,409.0,217.0,N,Player,,0.3981651376146789
5327,smithle02,2008,BBWAA,543.0,408.0,235.0,N,Player,,0.43278084714548803
5328,smithle02,2009,BBWAA,539.0,405.0,240.0,N,Player,,0.4452690166975881
5329,smithle02,2010,BBWAA,539.0,405.0,255.0,N,Player,,0.47309833024118736
5330,smithle02,2011,BBWAA,581.0,436.0,263.0,N,Player,,0.45266781411359724
5331,smithle02,2012,BBWAA,573.0,430.0,290.0,N,Player,,0.506108202443281
5332,smithle02,2013,BBWAA,569.0,427.0,272.0,N,Player,,0.4780316344463972
5333,smithle02,2014,BBWAA,571.0,429.0,171.0,N,Player,,0.29947460595446584
5334,smithle02,2015,BBWAA,549.0,412.0,166.0,N,Player,,0.302367941712204
5335,smithle02,2016,BBWAA,440.0,330.0,150.0,N,Player,,0.3409090909090909
5336,smithle02,2017,BBWAA,442.0,332.0,151.0,N,Player,,0.3416289592760181
5337,smithle02,2019,Veterans - Today's Game Era,16.0,12.0,16.0,Y,Player,,1.0
5339,smithoz01,2002,BBWAA,472.0,354.0,433.0,Y,Player,,0.9173728813559322
5344,smoltjo01,2015,BBWAA,549.0,412.0,455.0,Y,Player,,0.8287795992714025
5345,snidedu01,1970,BBWAA,300.0,225.0,51.0,N,Player,,0.17
5346,snidedu01,1971,BBWAA,360.0,270.0,89.0,N,Player,,0.24722222222222223
5347,snidedu01,1972,BBWAA,396.0,297.0,84.0,N,Player,,0.21212121212121213
5348,snidedu01,1973,BBWAA,380.0,285.0,101.0,N,Player,,0.2657894736842105
5349,snidedu01,1974,BBWAA,365.0,274.0,111.0,N,Player,,0.3041095890410959
5350,snidedu01,1975,BBWAA,362.0,272.0,129.0,N,Player,,0.356353591160221
5351,snidedu01,1976,BBWAA,388.0,291.0,159.0,N,Player,,0.4097938144329897
5352,snidedu01,1977,BBWAA,383.0,288.0,212.0,N,Player,,0.5535248041775457
5353,snidedu01,1978,BBWAA,379.0,285.0,254.0,N,Player,,0.6701846965699209
5354,snidedu01,1979,BBWAA,432.0,324.0,308.0,N,Player,,0.7129629629629629
5355,snidedu01,1980,BBWAA,385.0,289.0,333.0,Y,Player,,0.8649350649350649
5371,southbi01,1945,BBWAA,247.0,186.0,1.0,N,Player,,0.004048582995951417
5372,southbi01,1946,Nominating Vote,202.0,,1.0,N,Player,Players in top 20 proceed to final ballot,0.0049504950495049506
5373,southbi01,1949,BBWAA,153.0,115.0,7.0,N,Player,,0.0457516339869281
5374,southbi01,1950,BBWAA,168.0,126.0,1.0,N,Player,,0.005952380952380952
5375,southbi01,1951,BBWAA,226.0,170.0,4.0,N,Player,,0.017699115044247787
5376,southbi01,1952,BBWAA,234.0,176.0,1.0,N,Player,,0.004273504273504274
5377,southbi01,1953,BBWAA,264.0,198.0,2.0,N,Player,,0.007575757575757576
5378,southbi01,1958,BBWAA,266.0,200.0,18.0,N,Player,,0.06766917293233082
5379,southbi01,1992,Veterans,,,,N,Manager,,
5380,southbi01,1996,Veterans,14.0,11.0,,N,Manager,,
5381,southbi01,2003,Veterans - Contributors,,,,N,Manager,Preliminary ballot (60 contributors),
5382,southbi01,2007,Veterans - Contributors,,,,N,Manager,Preliminary ballot (60 contributors),
5383,southbi01,2008,Veterans - Managers and Umpires,16.0,12.0,13.0,Y,Manager,,0.8125
5384,spahnwa01,1958,BBWAA,266.0,200.0,1.0,N,Player,,0.0037593984962406013
5385,spahnwa01,1973,BBWAA,380.0,285.0,316.0,Y,Player,,0.8315789473684211
5386,spaldal01,1936,Veterans,78.0,59.0,4.0,N,Player,,0.05128205128205128
5387,spaldal01,1939,Old Timers,,,,Y,Pioneer/Executive,,
5389,speaktr01,1936,BBWAA,226.0,170.0,133.0,N,Player,,0.588495575221239
5390,speaktr01,1937,BBWAA,201.0,151.0,165.0,Y,Player,,0.8208955223880597
5402,stargwi01,1988,BBWAA,427.0,321.0,352.0,Y,Player,,0.8243559718969555
5413,steartu99,1980,Veterans,,,,N,Player,,
5414,steartu99,1982,Veterans,,,,N,Player,,
5415,steartu99,1991,Veterans,16.0,12.0,,N,Player,,
5416,steartu99,1995,Veterans,,,,N,Player,,
5417,steartu99,2000,Veterans,,,,Y,Player,,
5426,stengca01,1938,BBWAA,262.0,197.0,2.0,N,Manager,,0.007633587786259542
5427,stengca01,1939,BBWAA,274.0,206.0,6.0,N,Manager,,0.021897810218978103
5428,stengca01,1945,BBWAA,247.0,186.0,2.0,N,Manager,,0.008097165991902834
5429,stengca01,1948,BBWAA,121.0,91.0,1.0,N,Manager,,0.008264462809917356
5430,stengca01,1949,BBWAA,153.0,115.0,3.0,N,Player,,0.0196078431372549
5431,stengca01,1950,BBWAA,168.0,126.0,3.0,N,Manager,,0.017857142857142856
5432,stengca01,1951,BBWAA,226.0,170.0,8.0,N,Manager,,0.035398230088495575
5433,stengca01,1952,BBWAA,234.0,176.0,27.0,N,Manager,,0.11538461538461539
5434,stengca01,1953,BBWAA,264.0,198.0,61.0,N,Manager,,0.23106060606060605
5435,stengca01,1966,Veterans,,,,Y,Manager,Inducted in special election,
5497,suttebr01,1994,BBWAA,456.0,342.0,109.0,N,Player,,0.23903508771929824
5498,suttebr01,1995,BBWAA,460.0,345.0,137.0,N,Player,,0.29782608695652174
5499,suttebr01,1996,BBWAA,470.0,353.0,137.0,N,Player,,0.29148936170212764
5500,suttebr01,1997,BBWAA,473.0,353.0,130.0,N,Player,,0.2748414376321353
5501,suttebr01,1998,BBWAA,473.0,355.0,147.0,N,Player,,0.3107822410147992
5502,suttebr01,1999,BBWAA,497.0,373.0,121.0,N,Player,,0.24346076458752516
5503,suttebr01,2000,BBWAA,499.0,375.0,192.0,N,Player,,0.3847695390781563
5504,suttebr01,2001,BBWAA,515.0,387.0,245.0,N,Player,,0.47572815533980584
5505,suttebr01,2002,BBWAA,472.0,354.0,238.0,N,Player,,0.5042372881355932
5506,suttebr01,2003,BBWAA,496.0,372.0,266.0,N,Player,,0.5362903225806451
5507,suttebr01,2004,BBWAA,506.0,380.0,301.0,N,Player,,0.5948616600790514
5508,suttebr01,2005,BBWAA,516.0,387.0,344.0,N,Player,,0.6666666666666666
5509,suttebr01,2006,BBWAA,520.0,390.0,400.0,Y,Player,,0.7692307692307693
5510,suttlmu99,1982,Veterans,,,,N,Player,,
5511,suttlmu99,2006,Negro League,,,,Y,Player,,
5512,suttodo01,1994,BBWAA,456.0,342.0,259.0,N,Player,,0.5679824561403509
5513,suttodo01,1995,BBWAA,460.0,345.0,264.0,N,Player,,0.5739130434782609
5514,suttodo01,1996,BBWAA,470.0,353.0,300.0,N,Player,,0.6382978723404256
5515,suttodo01,1997,BBWAA,473.0,353.0,346.0,N,Player,,0.7315010570824524
5516,suttodo01,1998,BBWAA,473.0,355.0,386.0,Y,Player,,0.8160676532769556
5533,taylobe99,2006,Negro League,,,,Y,Player,,
5568,terrybi01,1936,BBWAA,226.0,170.0,9.0,N,Player,,0.03982300884955752
5569,terrybi01,1938,BBWAA,262.0,197.0,7.0,N,Player,,0.026717557251908396
5570,terrybi01,1939,BBWAA,274.0,206.0,16.0,N,Player,,0.058394160583941604
5571,terrybi01,1942,BBWAA,233.0,175.0,36.0,N,Player,,0.15450643776824036
5572,terrybi01,1945,BBWAA,247.0,186.0,32.0,N,Player,,0.12955465587044535
5573,terrybi01,1946,Nominating Vote,202.0,,31.0,N,Player,Players in top 20 proceed to final ballot,0.15346534653465346
5574,terrybi01,1947,BBWAA,161.0,121.0,46.0,N,Player,,0.2857142857142857
5575,terrybi01,1948,BBWAA,121.0,91.0,52.0,N,Player,,0.4297520661157025
5576,terrybi01,1949,BBWAA,153.0,115.0,81.0,N,Player,,0.5294117647058824
5577,terrybi01,1949,Run Off,187.0,,48.0,N,Player,1st,0.25668449197860965
5578,terrybi01,1950,BBWAA,168.0,126.0,105.0,N,Player,,0.625
5579,terrybi01,1951,BBWAA,226.0,170.0,148.0,N,Player,,0.6548672566371682
5580,terrybi01,1952,BBWAA,234.0,176.0,155.0,N,Player,,0.6623931623931624
5581,terrybi01,1953,BBWAA,264.0,198.0,191.0,N,Player,,0.7234848484848485
5582,terrybi01,1954,BBWAA,252.0,189.0,195.0,Y,Player,,0.7738095238095238
5587,thomafr04,2014,BBWAA,571.0,429.0,478.0,Y,Player,,0.8371278458844134
5590,thomeji01,2018,BBWAA,422.0,317.0,379.0,Y,Player,,0.8981042654028436
5592,thompsa01,1953,Veterans,,,,N,Player,,
5593,thompsa01,1955,Veterans,,,,N,Player,,
5594,thompsa01,1957,Veterans,,,,N,Player,,
5595,thompsa01,1959,Veterans,,,,N,Player,,
5596,thompsa01,1961,Veterans,,,,N,Player,Finalist,
5597,thompsa01,1962,Veterans,,,,N,Player,Preliminary poll,
5598,thompsa01,1963,Veterans,,,,N,Player,Group A - Holdover from 1962 ballot - two could be elected from Group A,
5599,thompsa01,1964,Veterans,,,,N,Player,,
5600,thompsa01,1974,Veterans,,,,Y,Player,,
5646,tinkejo01,1937,BBWAA,201.0,151.0,15.0,N,Player,,0.07462686567164178
5647,tinkejo01,1938,BBWAA,262.0,197.0,16.0,N,Player,,0.061068702290076333
5648,tinkejo01,1939,BBWAA,274.0,206.0,12.0,N,Player,,0.043795620437956206
5649,tinkejo01,1942,BBWAA,233.0,175.0,36.0,N,Player,,0.15450643776824036
